,Unnamed: 0,game_id,player_id,civilization,won,victory_type,score,cities,population,territory,gold,gold_per_turn,happiness_percentage,science_per_turn,culture_per_turn,faith_per_turn,tourism_per_turn,technologies,chosen_ancient_policy,predicted_ancient_policy
4647,4647,3d6d597a-5cf6-4284-8193-49cfc9e2fa6f,4,Sweden,False,Cultural,95,1,5,9,27,4.0,100,7,3,2,0,4,Authority,Tradition
4648,4648,3d8b757a-2cdf-472f-92e1-dcc365d90daa,1,Persia,False,Domination,138,1,5,10,121,5.0,100,7,5,0,0,5,Authority,Tradition
4649,4649,3d8b757a-2cdf-472f-92e1-dcc365d90daa,2,The Maya,False,Domination,96,1,4,14,23,5.0,100,7,3,0,0,4,Progress,Authority
4650,4650,3d8b757a-2cdf-472f-92e1-dcc365d90daa,3,Germany,True,Domination,94,1,4,9,79,5.0,100,7,3,2,0,4,Authority,Authority
4651,4651,3d8b757a-2cdf-472f-92e1-dcc365d90daa,4,The Celts,False,Domination,99,1,5,9,19,5.0,100,7,3,0,0,5,Progress,Tradition
4652,4652,3d941f4f-e0a8-4e27-be17-adefcc7d3fc8,1,Byzantium,False,Domination,145,1,8,10,53,9.0,81,8,8,0,0,6,Progress,Tradition
4653,4653,3d941f4f-e0a8-4e27-be17-adefcc7d3fc8,2,Mongolia,False,Domination,94,1,5,9,44,7.0,100,7,3,0,0,4,Authority,Tradition
4654,4654,3d941f4f-e0a8-4e27-be17-adefcc7d3fc8,3,Songhai,True,Domination,93,1,4,9,50,7.0,100,7,3,2,0,4,Authority,Authority
4655,4655,3d941f4f-e0a8-4e27-be17-adefcc7d3fc8,4,The Maya,False,Domination,94,1,5,9,42,6.0,100,7,5,2,0,4,Tradition,Authority
4656,4656,3d97e7ce-d481-415e-b629-9252f0801286,1,Siam,False,Domination,93,1,6,13,51,6.0,100,8,6,2,0,3,Tradition,Tradition
4657,4657,3d97e7ce-d481-415e-b629-9252f0801286,2,Russia,False,Domination,96,1,5,13,60,5.0,100,7,3,0,0,4,Progress,Authority
4658,4658,3d97e7ce-d481-415e-b629-9252f0801286,3,The Aztecs,True,Domination,106,1,5,9,45,6.0,100,8,3,3,0,6,Authority,Authority
4659,4659,3d97e7ce-d481-415e-b629-9252f0801286,4,Poland,False,Domination,101,1,6,13,15,5.0,100,8,6,2,0,4,Tradition,Tradition
4660,4660,3df6625f-bb4f-409a-ac2d-eb780258d18d,1,Denmark,False,Domination,104,1,6,13,30,5.0,100,8,6,0,0,5,Tradition,Tradition
4661,4661,3df6625f-bb4f-409a-ac2d-eb780258d18d,2,The Aztecs,True,Domination,96,1,5,9,48,5.0,100,7,3,2,0,4,Authority,Authority
4662,4662,3df6625f-bb4f-409a-ac2d-eb780258d18d,3,Arabia,False,Domination,108,1,8,13,52,5.0,93,8,7,0,0,4,Tradition,Progress
4663,4663,3df6625f-bb4f-409a-ac2d-eb780258d18d,4,France,False,Domination,100,1,5,9,93,5.0,100,7,3,2,0,5,Authority,Authority
4664,4664,3e082abc-ac99-4bd0-b507-910f75310979,1,Carthage,False,Cultural,170,2,9,17,55,2.0,77,8,6,2,0,6,Authority,Authority
4665,4665,3e082abc-ac99-4bd0-b507-910f75310979,2,China,False,Cultural,107,1,7,9,25,3.0,92,8,6,0,0,5,Tradition,Progress
4666,4666,3e082abc-ac99-4bd0-b507-910f75310979,3,The Maya,True,Cultural,85,1,4,9,36,7.0,100,7,3,0,0,3,Progress,Authority
4667,4667,3e082abc-ac99-4bd0-b507-910f75310979,4,Rome,False,Cultural,111,1,4,17,65,5.0,100,8,3,3,0,5,Authority,Authority
4668,4668,3e6b6f7f-dd6c-4f7a-a588-52e15e987e0e,1,Rome,False,Domination,102,1,5,9,46,4.0,100,7,3,0,0,5,Authority,Tradition
4669,4669,3e6b6f7f-dd6c-4f7a-a588-52e15e987e0e,2,The Maya,False,Domination,92,1,4,14,25,4.0,100,7,3,2,0,3,Progress,Authority
4670,4670,3e6b6f7f-dd6c-4f7a-a588-52e15e987e0e,3,The Huns,True,Domination,111,2,4,16,17,8.0,100,7,3,3,0,4,Authority,Authority
4671,4671,3e6b6f7f-dd6c-4f7a-a588-52e15e987e0e,4,Morocco,False,Domination,109,1,7,17,36,5.0,100,8,6,0,0,4,Tradition,Tradition
4672,4672,3faea95b-430a-4846-b0dc-94e18a463608,1,Assyria,True,Science,100,1,7,9,21,6.0,100,8,6,5,0,4,Tradition,Authority
4673,4673,3faea95b-430a-4846-b0dc-94e18a463608,2,Egypt,False,Science,105,1,6,13,88,3.0,100,8,7,3,0,4,Tradition,Authority
4674,4674,3faea95b-430a-4846-b0dc-94e18a463608,3,Spain,False,Science,98,1,4,9,126,6.0,100,7,4,3,0,5,Authority,Authority
4675,4675,3faea95b-430a-4846-b0dc-94e18a463608,4,The Huns,False,Science,94,1,4,9,16,5.0,100,7,3,3,0,4,Authority,Authority
4676,4676,3ffaf692-652f-424b-9ad5-446be551e647,1,Austria,True,Domination,171,1,7,18,94,5.0,100,9,7,6,0,5,Authority,Authority
4677,4677,3ffaf692-652f-424b-9ad5-446be551e647,2,Poland,False,Domination,100,1,5,9,29,5.0,100,7,5,0,0,5,Tradition,Tradition
4678,4678,3ffaf692-652f-424b-9ad5-446be551e647,3,The Iroquois,False,Domination,101,1,5,17,35,3.0,100,8,3,2,0,5,Authority,Authority
4679,4679,3ffaf692-652f-424b-9ad5-446be551e647,4,Ethiopia,False,Domination,103,1,6,13,46,2.0,100,8,6,2,0,5,Tradition,Authority
4680,4680,401439ec-b7cb-4a14-8d8c-d180f1cb1160,1,France,True,Domination,110,1,5,17,64,2.0,100,7,3,2,0,5,Authority,Authority
4681,4681,401439ec-b7cb-4a14-8d8c-d180f1cb1160,2,Spain,False,Domination,121,1,5,9,11,8.0,100,7,6,4,0,4,Authority,Authority
4682,4682,401439ec-b7cb-4a14-8d8c-d180f1cb1160,3,Greece,False,Domination,97,1,6,9,15,5.0,100,8,6,2,0,4,Tradition,Authority
4683,4683,401439ec-b7cb-4a14-8d8c-d180f1cb1160,4,Indonesia,False,Domination,93,1,4,13,14,8.0,100,7,3,0,0,4,Progress,Authority
4684,4684,4046b572-23ce-4a43-ad94-7ffe2280e884,1,The Huns,True,Domination,97,1,5,9,19,7.0,100,7,3,2,0,4,Authority,Authority
4685,4685,4046b572-23ce-4a43-ad94-7ffe2280e884,2,The Maya,False,Domination,80,1,5,9,15,6.0,100,7,5,2,0,2,Tradition,Authority
4686,4686,4046b572-23ce-4a43-ad94-7ffe2280e884,3,Assyria,False,Domination,97,1,4,13,53,6.0,100,7,3,2,0,4,Authority,Authority
4687,4687,4046b572-23ce-4a43-ad94-7ffe2280e884,4,Morocco,False,Domination,99,1,5,9,71,3.0,100,7,5,2,0,5,Tradition,Authority
4688,4688,4048e434-ab45-4538-bc45-3d0b1a121864,1,America,True,Diplomatic,99,1,6,9,47,5.0,100,8,6,0,0,4,Tradition,Tradition
4689,4689,4048e434-ab45-4538-bc45-3d0b1a121864,2,Sweden,False,Diplomatic,94,1,5,9,13,6.0,100,7,3,2,0,4,Authority,Tradition
4690,4690,4048e434-ab45-4538-bc45-3d0b1a121864,3,The Zulus,False,Diplomatic,96,1,5,13,75,9.0,100,7,3,0,0,4,Authority,Authority
4691,4691,4048e434-ab45-4538-bc45-3d0b1a121864,4,Poland,False,Diplomatic,107,1,6,17,21,2.0,100,8,6,0,0,4,Tradition,Tradition
4692,4692,4085c408-ce4f-4102-b4bb-2179333d48d9,1,Sweden,False,Cultural,108,1,5,17,63,5.0,100,7,3,2,0,5,Authority,Tradition
4693,4693,4085c408-ce4f-4102-b4bb-2179333d48d9,2,Austria,True,Cultural,96,1,6,9,45,4.0,100,8,6,0,0,4,Tradition,Tradition
4694,4694,4085c408-ce4f-4102-b4bb-2179333d48d9,3,Greece,False,Cultural,123,2,7,20,12,6.0,100,8,6,2,0,4,Tradition,Authority
4695,4695,4085c408-ce4f-4102-b4bb-2179333d48d9,4,Siam,False,Cultural,111,1,7,13,39,5.0,85,8,6,2,0,5,Tradition,Tradition
4696,4696,40b59c6e-164a-46b6-9fef-1df5493cc2e3,1,Austria,False,Cultural,93,1,6,13,16,3.0,100,8,6,0,0,3,Tradition,Authority
4697,4697,40b59c6e-164a-46b6-9fef-1df5493cc2e3,2,Arabia,True,Cultural,92,1,4,13,72,5.0,100,7,5,4,0,3,Tradition,Authority
4698,4698,40b59c6e-164a-46b6-9fef-1df5493cc2e3,3,India,False,Cultural,98,1,7,9,29,6.0,100,8,6,4,0,4,Tradition,Authority
4699,4699,40b59c6e-164a-46b6-9fef-1df5493cc2e3,4,France,False,Cultural,99,1,4,9,6,6.0,100,7,3,0,0,5,Authority,Tradition
4700,4700,4170f51b-4ac1-4e54-bc4e-a1f1e7b29838,1,The Aztecs,True,Diplomatic,105,1,5,17,42,8.0,100,7,3,3,0,4,Authority,Authority
4701,4701,4170f51b-4ac1-4e54-bc4e-a1f1e7b29838,2,The Shoshone,False,Diplomatic,99,1,5,14,30,4.0,100,7,5,2,0,4,Tradition,Progress
4702,4702,4170f51b-4ac1-4e54-bc4e-a1f1e7b29838,3,The Maya,False,Diplomatic,94,1,6,14,25,7.0,100,8,6,2,0,3,Tradition,Authority
4703,4703,4170f51b-4ac1-4e54-bc4e-a1f1e7b29838,4,The Zulus,False,Diplomatic,92,1,4,9,17,2.0,100,7,3,2,0,4,Authority,Tradition
4704,4704,4189686e-838b-4adc-8615-d3425cf572f2,1,Songhai,False,Domination,101,1,5,9,60,2.0,100,7,3,2,0,5,Authority,Authority
4705,4705,4189686e-838b-4adc-8615-d3425cf572f2,2,The Huns,False,Domination,95,1,5,9,57,8.0,100,7,3,2,0,4,Authority,Authority
4706,4706,4189686e-838b-4adc-8615-d3425cf572f2,3,Carthage,False,Domination,103,1,5,13,16,5.0,100,7,3,0,0,5,Progress,Authority
4707,4707,4189686e-838b-4adc-8615-d3425cf572f2,4,Spain,True,Domination,96,1,5,9,88,6.0,100,8,3,3,0,4,Authority,Authority
4708,4708,4196fad7-ec65-40de-9df9-22d2466f2fb5,1,Polynesia,True,Domination,93,1,5,9,38,7.0,100,7,3,0,0,4,Progress,Authority
4709,4709,4196fad7-ec65-40de-9df9-22d2466f2fb5,2,France,False,Domination,103,1,5,13,18,5.0,100,8,3,2,0,4,Authority,Authority
4710,4710,4196fad7-ec65-40de-9df9-22d2466f2fb5,3,Portugal,False,Domination,96,1,4,13,62,4.0,100,7,3,2,0,4,Progress,Progress
4711,4711,4196fad7-ec65-40de-9df9-22d2466f2fb5,4,The Huns,False,Domination,115,1,6,17,30,2.0,100,8,3,2,0,5,Authority,Authority
4712,4712,4199b410-00ab-4775-b5b5-813dbed04e24,1,Korea,False,Cultural,143,1,6,10,35,2.0,100,8,7,3,0,6,Progress,Tradition
4713,4713,4199b410-00ab-4775-b5b5-813dbed04e24,2,Polynesia,False,Cultural,103,1,5,16,27,4.0,100,7,3,0,0,4,Progress,Authority
4714,4714,4199b410-00ab-4775-b5b5-813dbed04e24,3,Byzantium,False,Cultural,98,1,5,13,50,6.0,100,7,3,2,0,4,Progress,Tradition
4715,4715,4199b410-00ab-4775-b5b5-813dbed04e24,4,India,True,Cultural,97,1,6,9,84,5.0,100,9,7,5,0,4,Tradition,Authority
4716,4716,41a2ff41-d32b-4798-a496-abc3d0180c7d,1,Persia,False,Domination,165,1,5,10,28,3.0,100,12,5,4,0,6,Authority,Authority
4717,4717,41a2ff41-d32b-4798-a496-abc3d0180c7d,2,Spain,True,Domination,94,1,4,9,132,7.0,100,7,3,3,0,4,Authority,Authority
4718,4718,41a2ff41-d32b-4798-a496-abc3d0180c7d,3,England,False,Domination,101,1,5,17,35,3.0,100,7,3,2,0,4,Authority,Authority
4719,4719,41a2ff41-d32b-4798-a496-abc3d0180c7d,4,Byzantium,False,Domination,98,1,7,13,52,6.0,92,8,6,0,0,4,Tradition,Tradition
4720,4720,41cf186c-310e-4679-82fe-0fddb13d57f2,1,Portugal,False,Domination,104,1,8,13,64,8.0,93,8,7,0,0,4,Tradition,Tradition
4721,4721,41cf186c-310e-4679-82fe-0fddb13d57f2,2,India,False,Domination,95,1,6,9,66,11.0,100,8,6,3,0,4,Tradition,Authority
4722,4722,41cf186c-310e-4679-82fe-0fddb13d57f2,3,Greece,True,Domination,102,1,8,13,9,4.0,93,8,7,0,0,3,Tradition,Tradition
4723,4723,41cf186c-310e-4679-82fe-0fddb13d57f2,4,Carthage,False,Domination,97,1,6,13,29,8.0,100,8,3,0,0,4,Progress,Authority
4724,4724,427b9189-caf4-4631-8bde-90c445dfd658,1,Byzantium,False,Cultural,95,1,6,13,20,3.0,100,8,6,2,0,4,Tradition,Tradition
4725,4725,427b9189-caf4-4631-8bde-90c445dfd658,2,Greece,True,Cultural,99,1,5,13,38,4.0,100,7,5,0,0,4,Tradition,Authority
4726,4726,427b9189-caf4-4631-8bde-90c445dfd658,3,The Maya,False,Cultural,96,1,5,9,17,4.0,100,7,5,1,0,4,Tradition,Authority
4727,4727,427b9189-caf4-4631-8bde-90c445dfd658,4,Japan,False,Cultural,108,1,5,13,57,4.0,100,7,3,0,0,5,Authority,Authority
4728,4728,4287071c-c158-40b7-887b-318a810e85a5,1,Assyria,True,Domination,103,1,7,13,69,12.0,100,8,3,3,0,4,Authority,Authority
4729,4729,4287071c-c158-40b7-887b-318a810e85a5,2,China,False,Domination,93,1,5,8,46,5.0,100,7,3,0,0,4,Progress,Progress
4730,4730,4287071c-c158-40b7-887b-318a810e85a5,3,Morocco,False,Domination,95,1,7,9,34,7.0,100,8,6,2,0,4,Tradition,Tradition
4731,4731,4287071c-c158-40b7-887b-318a810e85a5,4,Egypt,False,Domination,90,1,4,8,36,4.0,100,7,3,2,0,4,Progress,Tradition
4732,4732,42a77ecf-95a0-4620-9fe5-e75b3ca4bd9e,1,China,True,Domination,96,1,6,9,87,6.0,100,8,6,2,0,4,Tradition,Progress
4733,4733,42a77ecf-95a0-4620-9fe5-e75b3ca4bd9e,2,Korea,False,Domination,98,1,5,13,58,3.0,100,7,3,2,0,4,Progress,Tradition
4734,4734,42a77ecf-95a0-4620-9fe5-e75b3ca4bd9e,3,Poland,False,Domination,92,1,6,9,21,3.0,100,9,6,2,0,4,Tradition,Tradition
4735,4735,42a77ecf-95a0-4620-9fe5-e75b3ca4bd9e,4,Japan,False,Domination,102,1,4,13,44,4.0,100,7,3,2,0,5,Authority,Authority
4736,4736,43147079-dfbf-486a-a2af-963fd85b17c3,1,The Inca,False,Cultural,151,1,6,14,70,4.0,100,8,3,0,0,7,Authority,Tradition
4737,4737,43147079-dfbf-486a-a2af-963fd85b17c3,2,Brazil,True,Cultural,92,1,5,9,25,5.0,100,7,3,0,0,4,Progress,Progress
4738,4738,43147079-dfbf-486a-a2af-963fd85b17c3,3,Carthage,False,Cultural,95,1,5,13,14,8.0,100,7,3,0,0,4,Progress,Authority
4739,4739,43147079-dfbf-486a-a2af-963fd85b17c3,4,Mongolia,False,Cultural,106,1,6,13,81,4.0,100,8,3,4,0,5,Authority,Authority
4740,4740,4369bf0a-372d-4ac8-8ebb-a580660eec15,1,The Iroquois,False,Domination,98,1,4,13,58,3.0,100,7,3,2,0,4,Authority,Authority
4741,4741,4369bf0a-372d-4ac8-8ebb-a580660eec15,2,The Zulus,False,Domination,107,1,6,13,83,7.0,100,8,3,0,0,5,Authority,Authority
4742,4742,4369bf0a-372d-4ac8-8ebb-a580660eec15,3,The Inca,True,Domination,86,1,4,13,14,5.0,100,7,4,2,0,3,Progress,Progress
4743,4743,4369bf0a-372d-4ac8-8ebb-a580660eec15,4,Brazil,False,Domination,94,1,5,9,17,9.0,100,8,3,0,0,4,Progress,Authority
4744,4744,43888705-9a84-4e00-adfb-71f88ba88fbf,1,Arabia,False,Diplomatic,90,1,4,9,40,5.0,100,7,3,2,0,4,Progress,Progress
4745,4745,43888705-9a84-4e00-adfb-71f88ba88fbf,2,Japan,True,Diplomatic,102,1,6,9,70,2.0,100,8,3,3,0,5,Authority,Authority
4746,4746,43888705-9a84-4e00-adfb-71f88ba88fbf,3,The Netherlands,False,Diplomatic,92,1,4,13,51,8.0,100,7,8,2,0,3,Tradition,Authority
4747,4747,43888705-9a84-4e00-adfb-71f88ba88fbf,4,Denmark,False,Diplomatic,91,1,4,13,74,6.0,100,7,3,2,0,4,Authority,Tradition
4748,4748,43ac308c-0349-48c1-ae0c-b419a00d5636,1,The Zulus,False,Domination,106,1,6,13,82,4.0,100,8,3,2,0,5,Authority,Authority
4749,4749,43ac308c-0349-48c1-ae0c-b419a00d5636,2,The Ottomans,True,Domination,90,1,4,13,56,5.0,100,7,3,2,0,3,Progress,Authority
4750,4750,43ac308c-0349-48c1-ae0c-b419a00d5636,3,Venice,False,Domination,96,1,6,9,59,3.0,91,8,3,0,0,4,Progress,Tradition
4751,4751,43ac308c-0349-48c1-ae0c-b419a00d5636,4,Korea,False,Domination,93,1,6,9,73,6.0,91,8,3,2,0,4,Progress,Tradition
4752,4752,43e3b58a-f2a3-4629-8043-01095db27923,1,Brazil,True,Diplomatic,149,1,7,10,16,5.0,100,9,7,6,0,7,Tradition,Authority
4753,4753,43e3b58a-f2a3-4629-8043-01095db27923,2,Babylon,False,Diplomatic,98,1,5,13,27,5.0,100,7,3,0,0,4,Progress,Authority
4754,4754,43e3b58a-f2a3-4629-8043-01095db27923,3,Morocco,False,Diplomatic,102,1,6,9,67,3.0,100,8,6,0,0,5,Tradition,Tradition
4755,4755,43e3b58a-f2a3-4629-8043-01095db27923,4,Sweden,False,Diplomatic,110,1,5,13,19,5.0,100,7,3,2,0,5,Authority,Tradition
4756,4756,4422f19e-3b1e-4c70-95fe-828b1a3142ce,1,Rome,False,Domination,135,2,6,20,59,3.0,100,7,3,2,0,6,Authority,Authority
4757,4757,4422f19e-3b1e-4c70-95fe-828b1a3142ce,2,The Iroquois,False,Domination,91,1,4,9,49,5.0,100,7,3,2,0,4,Authority,Authority
4758,4758,4422f19e-3b1e-4c70-95fe-828b1a3142ce,3,Babylon,False,Domination,96,1,4,12,19,5.0,100,7,3,2,0,4,Progress,Authority
4759,4759,4422f19e-3b1e-4c70-95fe-828b1a3142ce,4,The Aztecs,True,Domination,91,1,4,9,57,9.0,100,7,3,3,0,4,Authority,Authority
4760,4760,444c9652-3be9-4274-8288-095f4d4bef43,1,America,False,Domination,162,2,7,17,10,4.0,100,8,6,2,0,6,Authority,Tradition
4761,4761,444c9652-3be9-4274-8288-095f4d4bef43,2,Austria,False,Domination,109,1,8,13,38,6.0,93,8,7,2,0,4,Tradition,Authority
4762,4762,444c9652-3be9-4274-8288-095f4d4bef43,3,Persia,False,Domination,102,1,5,13,37,3.0,100,7,3,2,0,5,Authority,Authority
4763,4763,444c9652-3be9-4274-8288-095f4d4bef43,4,Sweden,True,Domination,105,1,6,17,112,4.0,100,8,3,2,0,4,Authority,Authority
4764,4764,44f760d2-169f-493c-8021-2858ce221aa4,1,France,False,Domination,94,1,5,13,3,3.0,100,7,5,2,0,4,Tradition,Authority
4765,4765,44f760d2-169f-493c-8021-2858ce221aa4,2,Portugal,False,Domination,97,1,5,13,45,8.0,100,8,3,2,0,4,Progress,Authority
4766,4766,44f760d2-169f-493c-8021-2858ce221aa4,3,Russia,False,Domination,94,1,4,13,61,3.0,100,7,3,0,0,4,Progress,Authority
4767,4767,44f760d2-169f-493c-8021-2858ce221aa4,4,Spain,True,Domination,102,1,5,9,38,7.0,100,7,3,3,0,5,Authority,Authority
4768,4768,45818bc4-ca1a-40f0-bc45-c397dd43e05b,1,India,False,Diplomatic,110,1,8,13,44,5.0,87,8,7,1,0,4,Tradition,Tradition
4769,4769,45818bc4-ca1a-40f0-bc45-c397dd43e05b,2,The Maya,False,Diplomatic,106,1,6,19,33,5.0,91,8,3,0,0,4,Progress,Authority
4770,4770,45818bc4-ca1a-40f0-bc45-c397dd43e05b,3,The Netherlands,True,Diplomatic,111,1,7,17,43,10.0,100,8,9,0,0,4,Tradition,Progress
4771,4771,45818bc4-ca1a-40f0-bc45-c397dd43e05b,4,Venice,False,Diplomatic,98,1,6,13,5,5.0,100,8,3,1,0,4,Progress,Tradition
4772,4772,458533f1-368e-4ba9-9e01-5be0a59742fb,1,The Zulus,False,Cultural,96,1,6,9,63,7.0,100,8,6,2,0,4,Tradition,Authority
4773,4773,458533f1-368e-4ba9-9e01-5be0a59742fb,2,Japan,False,Cultural,88,1,3,13,107,3.0,100,7,3,2,0,4,Authority,Authority
4774,4774,458533f1-368e-4ba9-9e01-5be0a59742fb,3,Egypt,False,Cultural,89,1,4,13,60,4.0,100,7,3,2,0,3,Progress,Authority
4775,4775,458533f1-368e-4ba9-9e01-5be0a59742fb,4,France,True,Cultural,95,1,5,9,84,6.0,100,7,3,3,0,4,Authority,Authority
4776,4776,459b7704-21fc-4a20-b521-6491a0ac411a,1,India,False,Cultural,104,1,6,9,66,6.0,100,8,6,1,0,5,Tradition,Tradition
4777,4777,459b7704-21fc-4a20-b521-6491a0ac411a,2,Byzantium,True,Cultural,89,1,4,9,45,3.0,100,7,3,2,0,4,Progress,Tradition
4778,4778,459b7704-21fc-4a20-b521-6491a0ac411a,3,The Inca,False,Cultural,103,1,5,9,20,3.0,100,7,5,0,0,5,Tradition,Tradition
4779,4779,459b7704-21fc-4a20-b521-6491a0ac411a,4,The Shoshone,False,Cultural,105,1,8,20,39,7.0,87,8,7,0,0,3,Tradition,Progress
4780,4780,463ccd12-f224-48af-be52-1040ec9e8535,1,Japan,False,Domination,143,1,7,14,96,3.0,100,8,6,4,0,5,Tradition,Authority
4781,4781,463ccd12-f224-48af-be52-1040ec9e8535,2,Rome,True,Domination,99,1,4,13,60,2.0,100,7,3,2,0,4,Authority,Authority
4782,4782,463ccd12-f224-48af-be52-1040ec9e8535,3,Polynesia,False,Domination,90,1,7,9,20,6.0,100,8,6,0,0,3,Tradition,Authority
4783,4783,463ccd12-f224-48af-be52-1040ec9e8535,4,India,False,Domination,96,1,6,9,67,9.0,100,8,6,2,0,4,Tradition,Authority
4784,4784,46817699-abbe-4658-8c6e-500fc80e559a,1,Portugal,False,Domination,145,1,9,14,41,10.0,100,10,10,5,0,5,Authority,Tradition
4785,4785,46817699-abbe-4658-8c6e-500fc80e559a,2,Russia,False,Domination,97,1,6,10,10,9.0,100,8,6,2,0,4,Tradition,Authority
4786,4786,46817699-abbe-4658-8c6e-500fc80e559a,3,Morocco,False,Domination,107,1,7,13,50,3.0,100,8,6,3,0,4,Tradition,Authority
4787,4787,46817699-abbe-4658-8c6e-500fc80e559a,4,The Huns,True,Domination,128,1,6,9,6,3.0,100,8,3,2,0,5,Authority,Authority
4788,4788,47162f83-d3d3-43d3-a258-b1219f9c297b,1,Japan,False,Domination,90,1,4,9,4,4.0,100,7,5,2,0,4,Tradition,Authority
4789,4789,47162f83-d3d3-43d3-a258-b1219f9c297b,2,Sweden,False,Domination,111,1,4,17,30,2.0,100,7,3,2,0,5,Authority,Tradition
4790,4790,47162f83-d3d3-43d3-a258-b1219f9c297b,3,Siam,False,Domination,98,1,6,9,42,9.0,100,8,6,2,0,4,Tradition,Tradition
4791,4791,47162f83-d3d3-43d3-a258-b1219f9c297b,4,The Iroquois,True,Domination,96,1,4,9,114,7.0,100,7,3,2,0,5,Authority,Authority
4792,4792,47cbb9dd-5e03-4638-9706-379d38ad6ed4,1,Ethiopia,False,Domination,155,1,6,14,65,0.0,100,8,6,6,0,7,Authority,Authority
4793,4793,47cbb9dd-5e03-4638-9706-379d38ad6ed4,2,Assyria,True,Domination,92,1,4,9,54,4.0,100,7,3,2,0,4,Authority,Authority
4794,4794,47cbb9dd-5e03-4638-9706-379d38ad6ed4,3,Korea,False,Domination,91,1,4,9,75,7.0,100,7,3,2,0,4,Progress,Tradition
4795,4795,47cbb9dd-5e03-4638-9706-379d38ad6ed4,4,Babylon,False,Domination,101,1,5,13,32,6.0,100,7,3,2,0,4,Progress,Authority
4796,4796,47da0f62-d989-4754-9e0f-8a4e1ac217e7,1,Venice,False,Domination,100,1,8,9,67,6.0,87,8,7,0,0,4,Tradition,Tradition
4797,4797,47da0f62-d989-4754-9e0f-8a4e1ac217e7,2,Morocco,False,Domination,108,1,8,13,130,5.0,87,8,7,2,0,4,Tradition,Authority
4798,4798,47da0f62-d989-4754-9e0f-8a4e1ac217e7,3,Denmark,True,Domination,110,1,6,13,64,6.0,100,8,3,2,0,5,Authority,Tradition
4799,4799,47da0f62-d989-4754-9e0f-8a4e1ac217e7,4,Persia,False,Domination,94,1,4,13,115,6.0,100,7,3,0,0,3,Authority,Authority
4800,4800,47e54682-ad7c-4ac9-aea8-9a90a0e1a740,1,Venice,False,Cultural,239,1,9,15,18,2.0,85,11,8,7,0,10,Tradition,Tradition
4801,4801,47e54682-ad7c-4ac9-aea8-9a90a0e1a740,2,Spain,False,Cultural,93,1,4,9,16,2.0,100,7,3,2,0,4,Authority,Authority
4802,4802,47e54682-ad7c-4ac9-aea8-9a90a0e1a740,3,France,False,Cultural,95,1,5,9,90,6.0,100,7,4,3,0,4,Authority,Authority
4803,4803,47e54682-ad7c-4ac9-aea8-9a90a0e1a740,4,The Inca,True,Cultural,58,1,6,12,65,6.0,100,8,3,0,0,3,Progress,Progress
4804,4804,47fa0263-2e8b-45b7-9510-8e629eb46be1,1,The Aztecs,False,Domination,105,1,7,13,18,9.0,92,8,6,2,0,4,Tradition,Authority
4805,4805,47fa0263-2e8b-45b7-9510-8e629eb46be1,2,England,False,Domination,97,1,4,13,5,2.0,100,7,3,2,0,4,Authority,Tradition
4806,4806,47fa0263-2e8b-45b7-9510-8e629eb46be1,3,The Ottomans,False,Domination,91,1,5,9,50,4.0,100,7,3,2,0,4,Progress,Tradition
4807,4807,47fa0263-2e8b-45b7-9510-8e629eb46be1,4,Songhai,True,Domination,112,1,7,13,9,2.0,85,8,3,1,0,5,Authority,Authority
4808,4808,488249c3-3b63-43b2-8bf6-7edcab0ff69b,1,Arabia,True,Diplomatic,92,1,4,13,90,4.0,100,7,5,2,0,3,Tradition,Authority
4809,4809,488249c3-3b63-43b2-8bf6-7edcab0ff69b,2,Polynesia,False,Diplomatic,99,1,5,13,54,3.0,100,7,3,2,0,4,Progress,Authority
4810,4810,488249c3-3b63-43b2-8bf6-7edcab0ff69b,3,Brazil,False,Diplomatic,97,1,6,9,8,6.0,100,8,6,2,0,4,Tradition,Tradition
4811,4811,488249c3-3b63-43b2-8bf6-7edcab0ff69b,4,Songhai,False,Diplomatic,106,1,5,13,31,5.0,100,7,3,0,0,5,Authority,Authority
4812,4812,4999c959-55f8-4dfb-a524-94aefb6f90da,1,Rome,False,Domination,96,1,5,9,83,6.0,100,7,3,3,0,4,Authority,Authority
4813,4813,4999c959-55f8-4dfb-a524-94aefb6f90da,2,Mongolia,True,Domination,95,1,4,9,57,4.0,100,7,3,3,0,4,Authority,Authority
4814,4814,4999c959-55f8-4dfb-a524-94aefb6f90da,3,The Ottomans,False,Domination,89,1,4,9,52,7.0,100,7,3,0,0,4,Progress,Tradition
4815,4815,4999c959-55f8-4dfb-a524-94aefb6f90da,4,Babylon,False,Domination,93,1,6,9,44,9.0,100,8,6,0,0,4,Tradition,Authority
4816,4816,49c764c0-410f-4a62-8186-c37386660622,1,The Inca,True,Domination,93,1,4,13,69,4.0,100,7,3,2,0,3,Progress,Progress
4817,4817,49c764c0-410f-4a62-8186-c37386660622,2,The Netherlands,False,Domination,94,1,7,9,31,8.0,92,8,9,0,0,3,Tradition,Progress
4818,4818,49c764c0-410f-4a62-8186-c37386660622,3,Byzantium,False,Domination,88,1,4,13,54,4.0,100,7,3,2,0,4,Progress,Tradition
4819,4819,49c764c0-410f-4a62-8186-c37386660622,4,India,False,Domination,110,1,7,13,9,9.0,100,8,6,2,0,5,Tradition,Tradition
